movieId|sim_moveId|relevance
81|4378|0.8944773955044472
81|16|0.8887130971560682
81|2130|0.8860250393101833
81|866|0.8829225371747021
82|5890|0.9259693880492592
82|1734|0.909758482420057
82|1446|0.9093655036895564
82|44694|0.909297773768079
82|6867|0.9092022893530418
83|5625|0.8958901789290127
83|7139|0.895439836340114
83|1678|0.8912585914088726
83|1643|0.8906227360518622
83|6466|0.8886700634640394
85|1683|0.9271327726266445
85|5646|0.9222117789850234
85|2020|0.9165057245920534
85|7151|0.9131470530209227
85|509|0.9091714813312473
86|48412|0.8955541255450266
86|117466|0.8891241765154856
86|55247|0.8835974779952114
86|2370|0.8823399421479395
86|1801|0.8800704312697369
87|6338|0.9389328824575678
87|5591|0.9295212583144188
87|4502|0.9242531224018484
87|840|0.9230067575139308
87|374|0.9218270297519724
88|2195|0.9530477380661306
88|333|0.9449695283078237
88|6287|0.9402930639398401
88|104|0.9368243059144379
88|1753|0.9357980413817139
89|1518|0.9331435650881015
89|474|0.9296531786463567
89|4632|0.9249204272074578
89|2353|0.9181240214580958
89|6059|0.9057152338605113
92|185029|0.8918800920811251
92|6220|0.887951375395772
92|1655|0.8865865200115963
92|53953|0.8840065050182535
92|92422|0.8834418828427799
93|6744|0.8887796544139392
93|842|0.8713581034227845
93|98175|0.8621023971555973
93|99007|0.8561591366727737
93|89030|0.8521383084467177
94|8784|0.928033503352125
94|281|0.924533907157357
94|6268|0.9242453440628176
94|2248|0.9235314115433286
94|803|0.9214442687255653
95|1552|0.9559196852222186
95|494|0.9406095283540408
95|434|0.939559074113037
95|733|0.9390263926413778
95|3623|0.931246692318798
96|71466|0.8974361265123902
96|2738|0.8969483597139404
96|3045|0.8950514475195362
96|324|0.8880589262246606
96|8183|0.8844415715114216
97|73344|0.933499079185851
97|8656|0.9319184160984432
97|3019|0.9232245891745643
97|2731|0.9213007394909078
97|5954|0.9198313840580321
99|722|0.8985049562762912
99|4961|0.8893913893179253
99|3327|0.8837145545690888
99|3007|0.8778819464322849
99|206|0.8765503979254786
100|3952|0.9105986330538269
100|6879|0.8984667672614473
100|180497|0.8932161820180498
100|3810|0.8925462258264616
100|5293|0.8924260087891119
101|68848|0.9078450259851234
101|4027|0.8816406621963547
101|1500|0.8744284038783383
101|1732|0.8546689494915102
101|2502|0.8504663569383278
102|4268|0.9465463943628425
102|7448|0.9454625674973174
102|1439|0.9450352488195616
102|1855|0.9403382219144492
102|747|0.9396108314367753
103|3557|0.9014122412774634
103|2267|0.8909453093857178
103|3445|0.8804048676733439
103|695|0.8751385164647557
103|7347|0.8728847628654874
104|2335|0.9666297357244208
104|8528|0.9589144903711686
104|2060|0.9550862144342755
104|3948|0.948562915014646
104|333|0.9476009955243168
105|46|0.9371227446945339
105|8533|0.930902692023504
105|4296|0.9282425660898973
105|381|0.921440724706376
105|534|0.9185821367737428
106|649|0.8700744210681564
106|4529|0.8670676817840092
106|617|0.8561713150829044
106|82|0.8536802726122685
106|615|0.8515356506368327
107|3396|0.9207986114073157
107|2083|0.874220173334774
107|3398|0.8710270196897708
107|91094|0.8628464043524802
107|1566|0.8546260364658652
108|759|0.8784336456891981
108|1144|0.8778941545419323
108|4453|0.8742728808111565
108|78746|0.8730736676407649
108|3327|0.8715355632817686
110|2028|0.951715825468014
110|3753|0.9270011170137514
110|3062|0.9207048097381911
110|170705|0.918292697631462
110|7143|0.9153567178482275
111|115569|0.927939933861037
111|3741|0.9252136700885046
111|3551|0.916307891279456
111|2952|0.9156204898481991
111|7895|0.9125943167710566
112|2880|0.9034889952562428
112|861|0.8928358575730483
112|2879|0.8924651676985016
112|1429|0.8854319763784219
112|26547|0.8843826391674301
113|3251|0.8927112678998991
113|2749|0.8900252281054146
113|64575|0.8740530280031604
113|70708|0.8738980287651323
113|3068|0.8733161552225448
116|2494|0.9542109758469071
116|4769|0.9222265063682189
116|363|0.9059008629540074
116|4278|0.9045901977903141
116|759|0.8983166969849227
117|177593|0.9154198339084207
117|59995|0.9154170361109999
117|4218|0.9153169292773189
117|27592|0.9133606844901252
117|4043|0.9088259805471255
118|1541|0.9416831078397404
118|499|0.9392653742880426
118|2629|0.9339059320728298
118|1906|0.9324075646362111
118|4782|0.9312918323346326
119|3497|0.9086836956587913
119|1167|0.906329865008958
119|4010|0.9047686572628191
119|2350|0.9045537459249662
119|2598|0.903296231488681
121|1397|0.9223736851527611
121|6591|0.9162226981303793
121|4465|0.9153729105355932
121|30820|0.9059346178263811
121|6436|0.9041975329709422
122|7173|0.9220917310519895
122|5454|0.9200282813715156
122|4489|0.9195858494952278
122|3394|0.916723398286314
122|1923|0.9161575236562491
123|8195|0.917130533483971
123|4144|0.9057552606560642
123|26713|0.895771284946769
123|6789|0.8941317385552244
123|8327|0.8904617247480805
125|1449|0.9380673043674697
125|1394|0.9331279291660945
125|2295|0.9310031411519655
125|2109|0.924359025137482
125|1414|0.9233886644373172
126|2162|0.9569361618997334
126|56171|0.9110929955070844
126|59501|0.9031309202446156
126|60|0.9013567846330508
126|82169|0.8928229805629357
128|7932|0.8932432730791211
128|77|0.8807744074192858
128|1144|0.8782959170010812
128|3002|0.8752744055205159
128|8938|0.874627986464711
129|118|0.918946387589219
129|8131|0.9128354699033854
129|2884|0.9127671128677477
129|2629|0.9122960383056866
129|188751|0.9106615477365576
132|540|0.9364220063687458
132|422|0.9273651598053025
132|6809|0.9048204537661301
132|4167|0.9032382322858049
132|7321|0.9001122360154684
135|104|0.9350252657974967
135|3948|0.9346266046106384
135|4104|0.9276051877770577
135|4732|0.9237289351250134
135|719|0.9232954995699142
137|3859|0.9003653698352745
137|1144|0.888077370712414
137|1192|0.8877311746151502
137|759|0.8792661910456729
137|581|0.8791135095749142
140|74|0.9501062022334364
140|4067|0.9431068752971641
140|8533|0.9368506601278224
140|802|0.9347764576370118
140|3987|0.9307708495749543
141|1614|0.9607898462631881
141|4705|0.9294398918727458
141|1612|0.926099019885396
141|4381|0.9196287516362139
141|7647|0.9070867748095851
144|3852|0.9186459336390178
144|3862|0.907677005718878
144|176|0.9015360701397779
144|2359|0.8919843988942828
144|2418|0.890960422217574
145|2002|0.9280385483592469
145|1432|0.9278459353698144
145|5027|0.9275634162024486
145|7007|0.9274758068200721
145|2001|0.9218135893473567
146|484|0.9207879844207235
146|808|0.9193484398766649
146|3673|0.9152076052713043
146|711|0.914686670240137
146|238|0.9054723435625578
147|4439|0.9357839275373884
147|6436|0.9279699443655685
147|2271|0.9246836909038947
147|175|0.9170747708224001
147|7285|0.9166047831466977
148|6961|0.904544483997398
148|4345|0.90225776455807
148|334|0.9016179195160887
148|2207|0.9004290354953227
148|5023|0.8999550011693727
149|90528|0.8949495818852647
149|2952|0.8890108265238563
149|2912|0.8843627541265434
149|57147|0.8822535131732363
149|52241|0.8755089593970264
150|1231|0.8849214823804206
150|4000|0.8807640471187362
150|7386|0.8766119700167654
150|1931|0.8697367238950225
150|1303|0.8668306023034384
151|2728|0.9105280953027444
151|110|0.9072761419970102
151|1224|0.9002544337497074
151|33162|0.8858241320024095
151|3753|0.8603439393687695
152|4036|0.9126138383243193
152|71304|0.897239437431926
152|5136|0.8791350214261027
152|6063|0.8771825376745566
152|7492|0.8698595808854194
153|1377|0.8891801805133333
153|26152|0.87067663673065
153|6157|0.8623100841577931
153|60074|0.8620062873727181
153|104241|0.8510503899852695
154|4928|0.9341595506499514
154|1572|0.925020242175411
154|7327|0.9233274353617433
154|3655|0.9223447481042699
154|8261|0.9195397837633021
155|1619|0.9028311177822258
155|53550|0.8728517416232493
155|6947|0.8716924888469738
155|340|0.8703079291871922
155|30749|0.8687266097103555
156|194|0.9331904946839591
156|1701|0.9248236949044693
156|4628|0.9238726725955766
156|1836|0.9228041827374776
156|2504|0.9225980050589652
157|1078|0.8817963932449616
157|1663|0.8786816355992109
157|473|0.8751775580253858
157|7104|0.8696528015978984
157|6561|0.8600037071338833
158|711|0.8918153025087135
158|146|0.8887845613023767
158|484|0.8806368916097296
158|455|0.8795164839910735
158|808|0.8652538362468369
159|6870|0.9033117180780074
159|139644|0.9000462359861594
159|55290|0.8961160769829967
159|5954|0.8856179289689665
159|3019|0.8817257023177156
160|6959|0.8597983407528559
160|1544|0.8474901238754012
160|5171|0.84700875453334
160|208|0.8445449084235218
160|60514|0.8398978874266582
161|4033|0.931306899258157
161|64983|0.8827370530370473
161|155288|0.868250459966458
161|7560|0.8657872812383829
161|4223|0.8614165749340637
162|26729|0.9176447157687935
162|6612|0.9124975846599546
162|3007|0.9122255030501877
162|5932|0.9118491919342729
162|8264|0.9106022791238197
163|1379|0.8421583295796076
163|2951|0.835162680956375
163|3267|0.8323217456074123
163|1378|0.831319578730169
163|303|0.8265117823086356
164|1617|0.9309520786142815
164|1252|0.9149178492490576
164|1284|0.8975987108282528
164|4037|0.8905386440600315
164|1248|0.8757343052382418
165|1036|0.9337672515847851
165|1792|0.9133548835743136
165|4351|0.9102540583251051
165|3763|0.9077898859027015
165|3764|0.9063626226039202
166|1529|0.8743780437251867
166|6223|0.8708678607967952
166|1034|0.8616128479599261
166|639|0.8500867468323541
166|59814|0.845699023779574
168|42728|0.8697475734326667
168|4310|0.8604559800066944
168|1100|0.8602743932065616
168|207|0.8558444263249958
168|151|0.8531950162625528
169|455|0.933897678892259
169|577|0.8994376377780839
169|1551|0.8952469607532278
169|1015|0.884742494659651
169|711|0.8812057763895388
170|185|0.8461238739467658
170|53972|0.8394204369896892
170|5880|0.8277441942392971
170|6503|0.8114891492161935
170|37853|0.8106018339399471
171|324|0.9299031953052114
171|345|0.9201951308749363
171|1734|0.8986601145072342
171|3794|0.8976524120614296
171|1642|0.8950236264172367
172|76|0.9303965785923138
172|338|0.9279225356156939
172|71530|0.925558768193009
172|3986|0.9198003921342122
172|34319|0.9143683182604523
173|108945|0.8889956441711707
173|2986|0.8777402289578664
173|2808|0.8753033908997517
173|135536|0.8710232539713718
173|37386|0.8656692407351103
174|747|0.9422254762871864
174|1439|0.9379153018022541
174|65|0.9375223569604975
174|255|0.9341522768527314
174|102|0.933738425939216
175|7285|0.9243306308729582
175|7976|0.9174347300532038
175|147|0.9170747708224001
175|4439|0.9111897989328901
175|6890|0.9085330768203431
176|1449|0.9296071508202297
176|223|0.9289006608228678
176|125|0.922845755329158
176|921|0.9218954476076759
176|6104|0.9187153762664919
177|1341|0.9132452600592205
177|3840|0.9114893142460723
177|3917|0.910672496836963
177|1128|0.8976448779373929
177|1999|0.8974207650265799
178|3794|0.9071158652513935
178|79242|0.8944329268535008
178|34164|0.8931892597670902
178|1642|0.8916358172308597
178|1816|0.8906380741355737
179|3824|0.907528387450185
179|3453|0.9063192170111748
179|779|0.904653603577588
179|4372|0.9008777985587506
179|5471|0.8980778823643776
180|1257|0.9111544998330992
180|1923|0.9081908211084597
180|35836|0.9034519011479326
180|58998|0.896972111061564
180|2706|0.8954992496820707
181|1495|0.8902300099748734
181|4748|0.875388461587884
181|4749|0.8656156005572533
181|3439|0.8610363326937966
181|1739|0.8570583068079739
183|113252|0.8721575553933067
183|70208|0.8657404218717948
183|2177|0.8629536799136044
183|4893|0.8603160434544023
183|1355|0.8589431177554306
184|334|0.891267465452451
184|2976|0.8882225596360356
184|3223|0.8874264739982176
184|2304|0.8849721926130965
184|8261|0.878307222739727
185|62081|0.875596490181067
185|3763|0.8735608284262194
185|23|0.8671881788173028
185|1792|0.8568248566782095
185|2353|0.8523211452766936
186|4018|0.928226118619208
186|4621|0.9250872462394891
186|6999|0.9238879454015598
186|7173|0.923684884853514
186|3004|0.918340710304755
187|3852|0.9114503024160265
187|176|0.9111713859117556
187|1966|0.9107142830567825
187|27370|0.9097094912660528
187|4617|0.9092592331547402
188|1997|0.845112538571092
188|3081|0.8228205481581256
188|3355|0.8220837716419187
188|1350|0.8210383810520888
188|3113|0.8124662405876711
189|4605|0.8738743409040547
189|1126|0.871726592814502
189|7708|0.8628327714568651
189|2622|0.8598154606023974
189|188189|0.8583077330302942
190|3055|0.883880579191564
190|161966|0.8531958941561165
190|5949|0.8484607722860378
190|2118|0.8320411674950365
190|111384|0.8307146009253107
191|613|0.9304436176023735
191|1735|0.9232253014885945
191|7179|0.9215911488924973
191|8833|0.9174761214860502
191|469|0.915422237526855
193|4256|0.8799753281619322
193|537|0.8680879671126299
193|2979|0.8673285852610221
193|2639|0.8634642702676452
193|2541|0.8549531080731049
194|156|0.9331904946839591
194|1279|0.9315752918574508
194|6867|0.9248576879969765
194|994|0.9180057151746575
194|5577|0.9156801353690358
195|4|0.9173491573263244
195|27808|0.9121886279718585
195|6596|0.9018757886744707
195|32009|0.898264764666826
195|42007|0.8972673139481462
196|512|0.9262239300164271
196|2377|0.9239460035680434
196|2448|0.9224875819242093
196|1862|0.921653458950997
196|3573|0.9110582600210595
198|5445|0.9071255827149922
198|79132|0.8931723235541003
198|85414|0.8707998290924438
198|2009|0.868772921201296
198|2985|0.8636480692388071
199|4308|0.8989124484407244
199|6660|0.8960142927497571
199|2969|0.8899850548526147
199|7088|0.8898165924240354
199|2732|0.8873254676374193
201|2453|0.9061768755801928
201|96430|0.8455341989346843
201|81512|0.8375746072192217
201|4564|0.8356129665147186
201|5667|0.8348724731556741
202|8667|0.9055949579649923
202|3993|0.8977090328483741
202|1600|0.8951542720015829
202|461|0.8925903791760508
202|488|0.8911891476157145
203|1614|0.9243140322891513
203|141|0.9064766453690334
203|1612|0.9033025959073807
203|2891|0.8882798913371796
203|4722|0.8682791924732949
204|9|0.9384713400595579
204|1170|0.9133370515287
204|4200|0.9086417801927763
204|71|0.9052288891462377
204|4387|0.9007039516282404
205|6881|0.9175920568974858
205|352|0.9132243024589635
205|2155|0.9129386292438665
205|1914|0.9129030478832854
205|304|0.9123312233176344
206|759|0.9132072365924431
206|3859|0.8995427004039876
206|6062|0.896250562731663
206|556|0.8926330904309921
206|581|0.8924273969907509
207|270|0.9319102404832753
207|74|0.9258558435819064
207|4067|0.9253851797790202
207|140|0.918899150074276
207|46|0.9123031685581314
208|5171|0.9265562880461209
208|2528|0.918871395978193
208|442|0.9133026225258825
208|316|0.9083107994262197
208|6537|0.8908347296352505
209|358|0.8959981172324087
209|418|0.875435532611977
209|3423|0.8753859087326701
209|981|0.8709985720361061
209|5347|0.8681089944523032
210|383|0.9364004449940188
210|6617|0.9166825589997204
210|2401|0.9083083103386836
210|416|0.9062718439023306
210|61986|0.9016802855680628
211|26|0.9222576241187258
211|3723|0.9211163321538502
211|334|0.9140991580682087
211|8379|0.9121078121176087
211|4113|0.9109353918003078
212|5582|0.842250707748749
212|43836|0.8411690361151306
212|66798|0.8382943823950164
212|867|0.833917518967953
212|110297|0.8222699363248824
213|326|0.942203676302757
213|7767|0.9257050199027432
213|27834|0.9161191258296675
213|8025|0.912269220390771
213|1280|0.9120361392909228
214|3091|0.9192957489763309
214|32892|0.9129853376535749
214|4967|0.9098199834456213
214|6818|0.9097330074141926
214|5747|0.9087931921559318
215|8638|0.9684665602991459
215|100714|0.9266285021460836
215|30803|0.9156599043939242
215|1177|0.9128214665552388
215|4144|0.9107636398867911
216|333|0.9470331747616484
216|2335|0.9459024418291938
216|104|0.943449412596256
216|60756|0.94253229073368
216|6188|0.9394278656750216
217|3063|0.9331090660450676
217|3064|0.8992765567786916
217|3274|0.8924843647039722
217|5111|0.8913291263669938
217|640|0.8904428919294336
218|304|0.8906457576546382
218|171|0.8899249699186975
218|3565|0.8870148162581053
218|3051|0.8866541064408342
218|3045|0.8860223321412518
219|2310|0.9294153973344379
219|2236|0.9120283609157827
219|180095|0.9066357463009314
219|127202|0.9061662937058652
219|4815|0.9034054995026467
220|4827|0.92868460380022
220|3021|0.9286644642583171
220|2451|0.927668897923635
220|3652|0.9240956602307255
220|7987|0.9235308080359387
222|613|0.9021027461035671
222|5404|0.8975832398270134
222|7669|0.8888708559625655
222|5066|0.8870528444046706
222|5527|0.8869582037388102
223|176|0.9289006608228678
223|45728|0.9231725053712438
223|2788|0.9181623275662227
223|1449|0.9178668410268606
223|1394|0.9159700805966039
224|4063|0.9170724947521257
224|6238|0.9093228100017198
224|7149|0.9020980312319788
224|2125|0.9007226703997882
224|2171|0.8960122501378148
225|3274|0.9087453751772997
225|6879|0.9030341242090314
225|454|0.9013057782276908
225|3101|0.8986125356959561
225|3249|0.8983799679881196
227|7017|0.9303889986971285
227|6595|0.9217267782341148
227|70361|0.9139523235117648
227|423|0.913751025224772
227|4224|0.9115501060156569
228|4593|0.9070652239874879
228|18|0.9014457704440458
228|184015|0.8990608572247127
228|1503|0.8989657873796287
228|5337|0.8953950450352275
229|4546|0.9191879665077329
229|2419|0.9183332872985779
229|5608|0.9118048191517223
229|44974|0.9117939047504202
229|6301|0.9107316960981895
230|1480|0.9123982654866035
230|112556|0.8917938976743893
230|2967|0.8917350752120545
230|91658|0.8913269961398465
230|5528|0.8887270091763834
231|3752|0.949340623598516
231|8807|0.9083698314356486
231|4734|0.9069844140730047
231|344|0.8956508591890509
231|69436|0.8849922380055694
232|58|0.9021009199698691
232|7023|0.9012178559176207
232|1537|0.8952805240728612
232|52|0.8939776760195355
232|8270|0.8931757188453155
233|1719|0.9173987063945188
233|1186|0.916532624190441
233|4273|0.9056009357236334
233|2682|0.9044303907152278
233|154|0.9019039043122503
234|518|0.8868747921444525
234|564|0.8861446033497735
234|489|0.8748994171988617
234|1107|0.8691084827074455
234|2829|0.868835028564446
235|3174|0.930163855616182
235|6620|0.9180706622086383
235|6001|0.9064684845301937
235|1292|0.9033166631096095
235|994|0.9015084855049742
236|237|0.9115261674208923
236|7|0.8975189563039165
236|252|0.8949878710981035
236|339|0.8941509742811579
236|289|0.8904653141632269
237|7|0.9342940845582509
237|8623|0.9302319631531402
237|252|0.927255597407717
237|453|0.9252175587848561
237|378|0.9243325229775969
238|484|0.9540754408576501
